"DC","DSB","Lon","Lat","Anch","Mun","LogAnch"
42.10850923,10.76231461,-78.18099292,-10.86015958,107.961479,0,4.69099441609763
16.86428235,14.12143889,-75.15076392,-15.57809726,0.110591,0,0.10489230606482
29.40252885,-2.176544868,-78.1956441,-10.63061372,137.708037,0,4.93237127084751
8.362862586,-25.12650577,-76.733,-12.70993625,19.671047,0,3.02873402553132
6.902900143,-46.58075819,-76.25388946,-13.51755783,45.951668,0,3.84911873217975
2.941542781,-77.5731187,-78.39583333,-9.62158167,8.093202,4.989546,2.2075271013876
37.33769811,-64.6232328,-79.2403655,-8.5815,76.229645,0,4.34678338591128
32.13915424,1.252871832,-77.90708275,-11.44561638,2.633812,0,1.29028223500889
20.44517539,-14.07833998,-78.32493218,-10.23926551,2672.096211,29.357481,7.89099270913127
2.450973488,-67.13058573,-79.47467812,-7.6883229,81.462863,0,4.41234804654021
16.80510747,3.690096685,-81.34685741,-5.21058333,59.547431,0,4.10342704135335
7.499068357,-50.25822861,-76.26228706,-13.43446019,101.8254,0,4.63303240421347
25.3274702,-10.62726593,-77.25550792,-12.29116667,20.553425,0,3.07053473663591
8.827646004,-94.18355952,-78.77866667,-8.88494862,8.023115,0,2.19978961813784
20.4077945,-72.81916313,-78.7676525,-9.27481917,0.147197,0,0.137321575797038
18.08852278,-47.42830778,-79.67213226,-7.6200578,35.44213,0,3.59572552293377
66.91389561,-43.69422198,-79.36172442,-8.88649108,7.514785152,0,2.14180408208758
8.44891387,-46.14529853,-76.26936458,-13.49703125,1911.891114,0,7.55637104884488
33.04051943,-40.45299725,-79.96139348,-7.30156341,182.676398,0,5.21317550274728
26.9709673,-46.5127549,-80.04192167,-7.1154275,5003.813908,0,8.5181555098393
38.29979779,5.725937686,-76.70846965,-13.68920149,703.467028,0,6.55744152825626
8.561339178,-30.27373878,-77.61453208,-11.40413458,66.683509,0,4.21484256088068
23.8031266,-31.7127284,-76.41031203,-13.51911203,11.758855,10.014559,2.54622554034803
21.98321498,3.194417295,-75.92335708,-14.90202375,17.669597,1.187172,2.92689637188949
4.729291561,-73.15988492,-78.37916792,-9.66933208,7.958885,0,2.19264577727901
14.89788474,-53.27083676,-79.72616667,-7.41289292,0.979101,0,0.682642701194848
34.19737829,-2.415865491,-76.64974697,-13.65348182,23.151929,194.425431,3.18436425268508
6.171417938,-95.86441184,-78.99103978,-8.43766667,0.577267,0,0.455693602463986
16.1532073,3.924074916,-81.28985299,-5.83846667,566.583222,0,6.34138738530002
6.221492269,-17.61736147,-75.56274848,-14.93880303,7.221722,775.332407,2.10677967617942
4.683584815,-5.492191906,-75.41794375,-15.15672292,6.279988,0,1.98512921385559
16.23710536,0.670539624,-72.95545535,-16.67091606,528.477042,30.050423,6.27188980621668
3.987526118,-99.54995093,-78.93718053,-8.48713474,222.048646,0,5.40738989116804
4.947789687,-14.061242,-76.17655,-14.36083333,96.022147,1524.3463,4.57493927203006
1.588645367,-18.88585433,-76.40117596,-13.83661858,978.712197,0,6.88725885200261
8.572182031,-35.6248481,-77.55399046,-11.43600954,64.175779,932.265662,4.17708791218389
19.40502392,-18.58317876,-77.02258894,-12.40368894,141.868837,2.987056,4.96192698557656
84.59133764,-26.32265405,-79.50632342,-8.97311171,953.636369,0,6.86133050252614
2.946007085,-62.1787114,-79.6085,-7.447645,43.647977,0,3.79880899834534
7.914211317,-85.51937952,-79.23845,-8.066,5.167756,0,1.81933507646428
54.20269829,-21.15588952,-78.6743225,-10.18398917,4581.606996,0,8.43002332826834
33.78836854,-13.94780742,-77.73238083,-11.60066667,30.115963,0,3.43772096724496
32.48987827,11.27833445,-75.81923725,-15.0755915,237.364291,0,5.47380013789831
5.503030469,-28.95988678,-77.09130446,-12.19840446,335.375036,0,5.81822671607048
40.67168391,20.07074184,-75.89440481,-15.11808574,15075.26854,0,9.62087716664547
4.763098703,-65.6774507,-79.49220733,-7.65848534,348.681715,0,5.85702335502713
25.10322155,6.253328291,-76.6327135,-13.88988017,0.297813,0,0.260680540106526
4.261787401,-5.201894538,-75.40802785,-15.17080549,35.324066,0,3.59248049680644
86.45589736,-24.60446964,-79.52152667,-8.98171333,5287.943862,0,8.5733738569049
83.37617286,-4.046136462,-79.06719625,-9.92369625,1264.325501,0,7.14308468110578
25.69905146,-11.99985676,-77.08200931,-12.4373031,531.88871,0,6.27831260311472
34.50788135,3.151744719,-78.12083333,-10.8255,1.976393,0,1.09071216470377
5.942092755,-3.748273777,-81.34795896,-4.58316667,27.242907,0,3.34084234642066
6.239144525,-2.908129158,-73.67413409,-16.29136591,0.01881,0,0.0186352795441729
4.308046835,-64.56206159,-79.508691,-7.62743467,387.091631,0,5.96124147411246
5.273917782,-12.54928415,-75.50171667,-15.02056667,5.308992,18.165627,1.84197591735807
88.44846631,-11.9387267,-79.38735372,-9.39339353,31.86652,0,3.49245451045588
10.04142412,-16.26403395,-76.06342583,-14.53925917,0.776478,20.913239,0.574632752501335
35.70658574,14.74493126,-75.84910158,-15.09283386,120.206899,0,4.79749899445744
7.815345563,-35.29752584,-76.29336167,-13.69916667,3671.771448,0,8.20870181899933
53.91856369,21.19290323,-78.38973333,-10.74161667,2143.324081,0,7.67057966795043
8.79946863,-7.769083093,-74.16483458,-15.98883333,4.349041,82.394496,1.67691729250385
7.632428071,-36.14784656,-76.28966667,-13.68386167,5067.140379,0,8.53072924014976
25.73612961,-76.79784263,-78.96042121,-8.89758788,5690.57934,0,8.6467430527542
11.98839892,-27.79554588,-77.28188542,-12.06138542,15.761028,0,2.81905642968844
7.650448019,-44.45122726,-76.25976667,-13.55065968,76.559063,0,4.3510397493319
27.02165388,-7.317759801,-76.68273922,-13.18658627,9.332037,403.108844,2.33524945633442
8.002876845,-92.55452058,-78.73021875,-9.01111458,69.957401,0,4.26207971106225
28.70712631,-26.13019149,-76.45561472,-13.54356667,201.12732,258.243444,5.30889779587716
36.97737782,-65.62086384,-79.04775167,-8.95041833,318.018338,0,5.76524858702601
6.005675532,-1.641056677,-74.51206926,-15.78148074,1383.167229,0,7.23285395908055
23.92901182,-2.109829119,-81.23403812,-5.63171826,23.562093,0,3.20120431951764
49.90208707,-23.6587568,-80.09331944,-7.37955278,3215.02704,0,8.07590203822371
25.41672692,-29.8590955,-76.42510417,-13.52759375,50.598188,232.465022,3.94348655559186
6.293058327,-68.01601891,-78.3635,-9.71749667,0.351761,9.668335,0.301408186846275
23.51157223,6.463678341,-76.52854636,-14.07847969,38.469144,0,3.6755192020821
5.511254161,-30.85486496,-80.45940214,-6.51020726,1186.742385,0,7.07980962876464
32.62434346,-12.6655864,-72.66685,-16.95271472,98.886903,0,4.60403857595891
39.14778929,-6.50005911,-77.79588042,-11.62566667,96.375229,0,4.57857185592114
5.3805478,-33.43417937,-80.42883476,-6.52475762,259.019194,0,5.56075545136766
8.687982037,-25.38821869,-76.75502125,-12.66397875,27.11759,0,3.33639535914448
11.12310358,-12.1690509,-81.10363333,-5.41985,748.339884,0,6.61919266430014
23.37417989,-59.89226686,-78.58107,-9.6465,0.070635,0,0.0682519303912139
12.11971618,5.708194824,-74.70958533,-15.75107066,1565.639332,0,7.35668805121825
20.45047712,10.15306558,-81.47515042,-4.7925,0.149122,0,0.138998172516333
29.61587724,12.13623065,-75.65038167,-15.20033333,24.955848,0,3.25639694067767
4.151700379,-15.90762165,-75.72233333,-14.83002667,845.16087,718.292557,6.74070949519361
6.718129158,-75.03222535,-80.00669767,-6.83020233,1.898865,0,1.06431928107321
12.07462946,8.700140508,-75.10530583,-15.55263917,0.573954,0,0.453590924663454
17.6304615,-20.33540107,-77.00788643,-12.39500619,77.395979,210.781618,4.36177263777577
14.12766795,-15.42989702,-76.91372833,-12.578,276.270403,2.886436,5.624993214145
28.5474721,-30.72175972,-77.5111451,-11.71517255,408.945688,0,6.01602468263097
79.26348657,-31.54150766,-79.46337333,-8.946095,6737.672183,0,8.81561817900861
24.59352511,-12.81362627,-73.54283333,-16.49774447,0.213407,101.14818,0.193432105423216
12.26015119,-20.95853686,-78.16254229,-10.37333333,4.211212,212.203766,1.65081245826976
4.015222826,-101.916972,-78.90888254,-8.50553373,236.709705,0,5.47105020230844
3.911636978,-105.3549411,-78.86731061,-8.53460303,65.702345,0,4.20024010972486
29.6187579,18.36041572,-73.95183333,-16.39612208,11.995986,0,2.56464054055173
35.1807136,-12.08924375,-77.74825583,-11.60683333,194.173296,0,5.27388786134188
89.17805824,1.997624392,-79.1139875,-9.94865417,28.618178,0,3.38838829445612
55.15950352,23.64358371,-78.28391042,-10.92074375,0,0,0
77.60833976,1.412510796,-78.86844458,-10.295,690.188499,0,6.53841257817317
20.59422067,-12.48144206,-76.82368642,-12.79149321,6.706761,187.619543,2.04209799554558
21.77439523,4.652873469,-76.51390854,-14.0694626,4.859819,0,1.76811871573988
5.955026755,-24.48970901,-80.55093446,-6.46762444,0.89629,0,0.639899345723121
1.213184348,-77.75981709,-79.38046938,-7.85472791,89.528859,0,4.50566868385109
30.51285533,13.80747897,-76.58822714,-14.11231357,70.2767097,0,4.2665696218839
9.293807574,-48.40703657,-76.27711667,-13.44281667,356.174639,36.29721,5.87822484704167
17.56151508,-13.67690974,-76.67916667,-12.95183333,108.197782,521.164403,4.69316075174921
8.096284996,-25.79924182,-76.77710458,-12.61806208,0.40616,0,0.340862584922506
3.579274105,-81.81553532,-79.35126152,-7.91938076,1408.986339,0,7.2513352946728
25.9666137,-54.86394038,-80.15787865,-6.94217865,9.2628,0,2.3285257069944
29.11046683,-26.29796454,-77.44847917,-11.90716667,27.602977,0,3.35351080331781
29.87509857,21.02468107,-73.22056125,-16.71543875,266.596472,0,5.58948014431066
25.27535497,-4.528933104,-77.0022275,-12.62916667,17.553491,0,2.92065796541724
15.54570292,7.43251536,-75.31396917,-15.4508025,113.982585,130.925484,4.74478068211324
9.138574253,-58.05852394,-78.33125124,-9.81341542,0.137053,117.067876,0.128439827578223
23.5860082,13.75959514,-81.50960792,-4.7925,0.261745,0,0.232495683480234
1.718378914,-71.29748934,-79.43312037,-7.76854259,183.924278,0,5.21994643318079
38.85301657,-15.07205622,-76.63729292,-13.41033333,1380.943319,0,7.23124598973834
4.407435224,2.351912747,-74.48259147,-15.79927093,28.418589,0,3.38162675345211
43.39752416,-59.2790854,-79.09870958,-8.97883333,1.441689,0,0.892690012950869
21.96086536,-33.17838048,-77.38881292,-11.87364625,23.990433,0,3.21849307162752
8.502393742,1.167249352,-81.37429392,-4.51753942,0,0,0
2.879108411,-29.39699541,-77.85304352,-10.69676944,474.445755,0,6.16425279556196
29.36526955,7.666598686,-75.78969882,-15.05791608,1676.374714,0,7.4249851799166
36.430382,-14.63069088,-81.02899542,-3.53216667,0,0,0
38.59565772,-34.89904191,-80.0050491,-7.32698288,1.108607,0,0.746027539893417
1.810809314,-33.41908982,-77.75643218,-10.83503448,43.011169,0,3.7844434426152
15.41282907,-21.6798815,-77.84511871,-10.92170935,243.162668,123.341125,5.4978346752972
3.025847573,-2.396905841,-75.02733188,-15.487,3.565303,49.586129,1.5184848864335
40.70906179,-61.93858595,-79.0775848,-8.9665848,26.150703,0,3.30140293923073
11.95360353,-3.13432904,-72.93415586,-16.63820586,108.884327,199.816136,4.69942823977463
47.97698903,15.2655843,-78.3417771,-10.71619688,23792.94835,0,10.0771865563188
3.814863118,-5.380945886,-73.437,-16.32416667,1.545655,83.541908,0.934387984276215
27.70123717,19.38414971,-74.44319615,-16.07402949,0.795702,99.958371,0.585396031836883
17.76402033,-15.39788692,-78.20683667,-10.399,1.319551,92.039156,0.841373632465245
8.013337402,-49.90140886,-76.26805125,-13.43161542,206.410778,0,5.33470126165829
37.35495259,17.68400661,-75.71306475,-15.236,28.123565,0,3.37154764028577
4.252404927,-15.49585809,-76.15139667,-14.38409889,37.544592,493.726741,3.65181580482472
25.20165962,-0.828724946,-81.25077475,-5.6321,37.167133,0,3.64197475259215
40.53072319,7.8283285,-78.28397398,-10.68062865,37.31242,0,3.6457741256029
8.01147484,-92.50509256,-78.70616667,-9.0742275,93.349863,0,4.54700981977323
78.88198397,14.15832325,-78.787115,-10.5036325,0,0,0
47.99071676,-52.41450452,-79.05013095,-9.19640476,19.361147,6.268705,3.01362852604836
43.48505791,24.91003774,-78.58532333,-10.13399,10.300762,0,2.42487015707307
5.713348093,-52.10603986,-76.24744018,-13.42619018,35.791171,0,3.60525789791158
7.418107793,2.909573068,-73.84574855,-16.22308188,10.960496,440.854131,2.48160921923447
56.07328877,-46.33085419,-79.38794625,-8.66661292,1036.151198,0,6.94423300087995
2.055316248,-72.4374608,-79.42317075,-7.78214182,50.869216,0,3.94872547353923
4.07080774,-15.80721172,-75.7295,-14.82516667,0.36117,23.28942,0.308344624024723
7.186419836,-31.05500169,-76.91683212,-12.34273273,181.251444,0,5.20538729403982
5.073372449,-32.90294327,-80.91063865,-5.61078405,30.507194,0,3.45021590070901
31.76265267,-70.10124111,-79.19636583,-8.55619917,15.824528,0,2.82283782164546
92.03780203,-8.821460398,-79.41627989,-9.41092663,109.924218,0,4.70884724743169
3.415220154,-74.87196645,-78.38466667,-9.65341584,1.606848,1.397495,0.958141828686954
4.840634354,-32.85691273,-77.6022108,-11.3727946,4.082001,18.920025,1.62570508167088
8.021624984,-0.876634087,-81.2245,-5.8835,54.042964,3.552011,4.00811404391932
4.348340898,-29.7843734,-77.02958132,-12.25045934,92.322747,0,4.53606388306804
13.50231747,8.448728603,-75.07735,-15.57544501,0.806419,0,0.591346432515607
10.28476694,-60.26218958,-79.53370833,-7.77870833,0.152279,0,0.141741720451041
6.74486548,-64.61239811,-78.3535,-9.74970986,13.802005,10.461929,2.69476264456741
26.65213861,-13.14592421,-77.41062035,-12.12859351,33.889568,0,3.55218787335075
9.06987484,-33.39198926,-76.30916667,-13.70838167,121.92998,0,4.81161492498502
38.80333239,24.26530623,-81.47457372,-5.42451667,8562.105205,0,9.05521816094862
33.27647216,-3.993247058,-76.63476207,-13.6452818,136.245128,200.997928,4.92176858249184
9.135795152,-6.366618614,-75.4883575,-15.1003575,0.082716,351.425078,0.0794726990956634
5.39827908,-5.347806299,-75.38716667,-15.19788917,1.544401,0,0.9338952588424
2.338092288,-15.93685347,-76.41352533,-13.86845065,81.000489,0,4.40672521066111
36.20895796,-48.34309785,-79.61520272,-8.06991667,2920.160067,0,7.97973609958542
17.5196999,-6.832117988,-73.50733333,-16.43945292,2.686779,321.879949,1.30475317712462
4.931309199,-1.213537072,-73.26308083,-16.45433333,13.152694,1.875695,2.6499049946602
7.816809057,-12.676209,-76.3791964,-13.98955991,4.201749,0,1.64899491518954
12.77497091,7.356169356,-75.06667924,-15.5711,9.790996,0,2.37871208270226
5.407522174,-16.43858241,-75.5523343,-14.95218237,7.048801,173.984503,2.08552313623782
7.945562488,-47.2351104,-77.2715,-11.80783333,1549.643284,208.868004,7.34642514575099
52.68170232,-30.60479981,-78.82203167,-9.78316667,0.020656,0,0.0204455578269473
54.68532247,-29.79070674,-80.38661039,-7.07087706,18.682389,0,2.97972427653308
54.50211765,-28.86723419,-78.83666667,-9.79153125,38.174606,0,3.66802873075692
8.118890608,-95.65216005,-79.03383333,-8.28620625,107.474154,661.714231,4.68651193262197
9.227788563,-94.03519839,-78.77133333,-8.90019833,121.180315,0,4.80549794538166
30.98543852,-2.201572751,-76.90611181,-12.84604514,49.832965,397.641963,3.92854506145147
0.502181924,-28.66913796,-76.32653396,-13.78573333,235.196329,0,5.46466336172885
9.733789168,4.512632768,-81.3747475,-4.41008083,0,0,0
8.805310593,-24.08233986,-76.6695,-12.83,0.450894,0,0.372179918166695
10.40410622,-19.13658934,-76.88452,-12.56035333,513.059016,8.101738,6.24233807598481
45.29792264,-46.65851265,-79.54232167,-8.26283333,0,0,0
6.85235106,-26.88371976,-77.7125,-11.21334583,13.444584,2671.417679,2.67031953461115
6.833464949,-26.58331016,-77.71516667,-11.2310125,0.268188,102.926542,0.237589110009095
34.11481542,-47.40162291,-78.57245,-9.8687,653.943049,0,6.48454828376344
5.007295136,-31.0362644,-77.00079359,-12.26871154,55.927412,0,4.04177698259366
3.187987562,-34.37475304,-77.74013421,-10.86289211,14969.64729,0,9.61384671562385
9.531989005,-39.15460078,-77.51438292,-11.4695,303.127051,1246.609682,5.71744554501847
26.33679509,4.359314568,-75.75971907,-15.04140636,2.068098,0,1.12105782562849
22.39809488,-10.62490507,-76.83849959,-12.80014959,4.04913,102.753515,1.61921595121812
44.15106543,12.86555807,-76.90366667,-13.07926375,2729.546076,578.334345,7.91225689601493
20.47596522,-30.71609106,-76.488335,-13.32450167,9.295341,289.974232,2.33169146280638
6.666859489,-94.79184998,-79.06566667,-8.21909042,0.705125,7.532851,0.533638421831147
9.117400767,-64.75486541,-79.77141302,-7.18941302,18.592223,0,2.9751327017819
56.77437076,-39.90435294,-79.06027458,-9.42983333,0.520613,0,0.419113543032527
30.89711688,9.45870525,-75.8046864,-15.0665182,1558.194182,0,7.35192441678567
51.30885763,10.80017901,-76.8765892,-13.29941127,170.956494,0,5.1472415029578
13.79654411,-4.746881741,-73.32824625,-16.52524625,1.468095,38.220346,0.903446598008961
28.08660223,10.79970151,-81.34008638,-5.42423333,531.364073,0,6.27732760302687
48.02736763,-25.52395363,-80.07822393,-7.3717703,1635.126265,0,7.40008669327989
7.399426351,-95.17805224,-78.798,-8.83782375,21.396777,0,3.10891706458014
17.0541999,-9.790637038,-74.05966435,-16.18926203,4.155925,101.652926,1.64014653881133
30.6155064,-42.29326642,-80.35496667,-6.821225,0,0,0
46.08325568,-27.43945266,-80.06376638,-7.36131652,491.566221,0,6.19962891045661
4.210440657,-26.04975089,-76.3635,-13.76126185,1808.49945,0,7.50080553905238
26.39749381,2.00122333,-81.267356,-5.6343015,672.265782,0,6.512140172932
33.2228143,-69.34293348,-79.01821,-8.93337667,74.973321,0,4.33038223918387
5.616612111,-3.347463908,-73.77024833,-16.23391833,0.696343,38.602335,0.528474757487883
14.42002168,-3.976856991,-74.19095711,-16.03279044,2.011201,61.665621,1.10233900250239
1.938928763,-74.51489773,-79.4060539,-7.81105887,139.708907,0,4.94669326702072
40.94744006,24.3179781,-81.56501821,-5.20923333,64.649282,0,4.18432666390301
65.80502209,-19.55441813,-80.47391424,-7.12202379,199.699569,0,5.30180910831618
59.93829451,-36.36732693,-79.077605,-9.45677167,1.327993,0,0.845006522991819
3.295809215,5.013993857,-74.71347,-15.65616667,0.908996,128.727007,0.646577449403542
3.962035717,-6.54713897,-75.41293639,-15.14537721,2.10648,581.52852,1.13349025238725
38.36759323,8.752964951,-77.10572667,-12.68989333,2.09003,0,1.12818079960039
1.518750433,-78.80031167,-79.37266908,-7.86966183,1442.307643,0,7.27469273286286
47.13001605,-55.57705145,-79.12758458,-8.99658458,152.381808,0,5.03293028998402
8.420989252,-97.08127664,-78.99733542,-8.38049792,4433.489618,0,8.39716780762536
18.12620587,-66.82246198,-79.46968277,-7.98639972,441.966303,0,6.09349370168926
5.397831955,-59.980789,-79.5732725,-7.55906083,0,0,0
3.977875395,-6.254594771,-74.74588625,-15.64383333,17.891681,224.522486,2.93872166643715
4.871554282,-32.53602022,-77.75536807,-10.87084237,16.599398,0,2.86786469691366
13.68431319,6.09092291,-75.29884375,-15.44233333,2.162568,7.011652,1.15138435579876
41.89032459,3.135872149,-76.80160774,-13.25569108,13.754561,0,2.69155225532606
12.3206562,-12.23637011,-75.62536541,-14.96509104,5.599027,4.081403,1.88692221392193
34.09705741,13.02584771,-75.83412994,-15.08435663,7.010778,0,2.08078788495286
